ResourceID,Associated_Monuments,NPRN,Community,Description,Description_Type,ENTER_BY,ENTRYDATE,External_Identifier_Type,External_Source,Geometry,KMSQ,LASTUPDATE,Location_Accuracy,Mapsheet,Name_Type,NMRW_Cultural_Period,NMRW_Evidence,NMRW_External_XRef,NMRW_Heritage_Resource_Type,NMRW_Name,NMRW_RCAHMW_Class,Notes,Old_County,OSGB_Grid_Reference,Possible_Evidence,Possible_Period,Possible_RCCLASS,Possible_Type,Preference_Type,Preferred_Period,Relationship_type,Type Note,Unitary_Authority,UPD_BY,ResourceID
705218,,705218,Flint,"Land itentified for possible development, NE of A548, E of Oakenholt, Flintshire",English Description,MP,,,,POINT (-3.0967093 53.237277),SJ2671,,Grid reference taken at a central point within extensive site or complex,SJ27SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Opportunity Site 3, Flint",,,Flintshire,SJ2690071700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,38725527-6f22-4c44-9eea-90f60a96c857
705219,,705219,Cyfarthfa,"Orbit Business Centre is located just south of Merthyr Tydfil, off the A470. it is close to Merthyt Tydfil Leisure Centre, a Police Station, a Welsh Gvernment office and a retail park. According to Orbit Busness Centre's website, it offers: 'state of the art conferencing facilities for meetings, big or small, with dedicated and professional staff to assist and cater to your every need.' M. Ryder, RCAHMW, August 2022 ",English Description,MP,,,,POINT (-3.3917366 51.739953),SO0405,,Grid reference taken at a central point within extensive site or complex,SO00NW,No preference,Multiperiod,Documents,,BUSINESS PARK,"Orbit Business Centre, Rhydycar",,,Glamorgan,SO0400005500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,54ba2bed-b4e4-4d53-87eb-0863a78190e5
705220,,705220,Pant,"Industrial Estate N of A465 - Heads of the Valleys Road - at Pant, Merthyr Tydfil",English Description,MP,,,,POINT (-3.363633 51.768607),SO0608,,Grid reference taken at a central point within extensive site or complex,SO00NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pant Industrial Estate, Merthyr Tydfil",,,Glamorgan,SO0600008650,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,684fb39d-402d-42d0-9306-8579e4d7b35a
705221,,705221,Van,"Industrial Estate on the site of the former Rhymney Railway Locomotive Works (NPRN 414127), S of Van Road, SE of Caerphilly",English Description,MP,,,,POINT (-3.2047634 51.571178),ST1686,,Grid reference taken at a central point within extensive site or complex,ST18NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pantglas Industrial Estate, Caerphilly",,,Glamorgan,ST1660086500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,629ba349-635f-4270-8e06-af309446aa8d
705222,,705222,Tonyrefail,Industrial Estate W of Tonyrefail,English Description,MP,,,,POINT (-3.4503346 51.579639),SS9987,,Grid reference taken at a central point within extensive site or complex,SS98NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Eirin, Tonyrefail",,,Glamorgan,SS9960087750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,0495be22-6293-4522-98b4-ff47a89b4a2a
705223,,705223,Llandudno,"Small Industrial Estate on the junction of Maesdu Road and Bodnant Road, Llandudno",English Description,MP,,,,POINT (-3.824463 53.314211),SH7881,,Grid reference taken at a central point within extensive site or complex,SH78SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Elwy, Llandudno",,,Caernarfonshire,SH7855081250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Caernarfonshire,MP,8e5fd8ef-feb7-40e0-a14c-9c7db1eabc97
705224,,705224,Llanidloes,"Industrial Estate E of A470, S of Llanidloes",English Description,MP,,,,POINT (-3.5415374 52.435588),SN9583,,Grid reference taken at a central point within extensive site or complex,SN98SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Hafren, Llanidloes",,,Montgomeryshire,SN9530083075,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,453a3d18-b756-4ead-8317-53f31f26f6b4
705225,,705225,Llandybie,"Industrial Estate E of B4297, SE of Capel Hendre",English Description,MP,,,,POINT (-4.0351731 51.780027),SN5911,,Grid reference taken at a central point within extensive site or complex,SN51SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Hendre, Capel Hendre",,,Carmarthenshire,SN5970011000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,1227c6ac-5d14-467e-9a22-e59f97e5f83d
705226,,705226,Llangunnor,"Industrial Estate, Retail Park and Office Units off the A484, S of Carmarthen",English Description,MP,,,,POINT (-4.3089662 51.846817),SN4118,,Grid reference taken at a central point within extensive site or complex,SN41NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Pensarn, Carmarthen",,,Carmarthenshire,SN4105018990,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,e2a83e57-694c-4ced-99d3-e84f8c743c92
705227,,705227,Cardigan,"Industrial Estate N of A484,  E of Cardigan",English Description,MP,,,,POINT (-4.6474815 52.084831),SN1846,,Grid reference taken at a central point within extensive site or complex,SN14NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Parc Teifi Business Park, Cardigan",,,Cardiganshire,SN1870046250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Cardiganshire,MP,2216deb6-88ec-463e-b505-0293901efdc4
705228,,705228,Llanelli,"Retail Park S of A484, SE of Llanelli Town Centre",English Description,MP,,,,POINT (-4.137567 51.676593),SS5299,,Grid reference taken at a central point within extensive site or complex,SS59NW,No preference,20th Century,Documents,,SHOPPING CENTRE,"Parc Trostre, Llanelli",,,Carmarthenshire,SS5230099700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,bbaaaab0-b9e7-4f48-93d0-c2be16dc5fc1
705229,,705229,Gelligaer,"Industrial Estate S of B4254, SE of Gelligaer, Glamorgan",English Description,MP,,,,POINT (-3.2447265 51.660678),ST1496,,Grid reference taken at a central point within extensive site or complex,ST19NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Penallta Industrial Estate, Ystrad Mynach",,,Glamorgan,ST1400096500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,2604322c-d0c2-4903-aa14-080776387383
705230,,705230,Porthmadog,"Industrial Estate N of A497, NW of Porthmadog",English Description,MP,,,,POINT (-4.1392724 52.92921),SH5639,,Grid reference taken at a central point within extensive site or complex,SH53NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Penamser Industrial Estate, Porthmadog",,,Caernarfonshire,SH5630039010,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Caernarfonshire,MP,58f5effd-1c9c-4106-a4cf-a6ff69b071de
705231,,705231,Barry,"Pencoetre Wood, north of Barry. Welsh Development Agency aerial photographs, taken in 1995, lable the area 'Pencoetre Special Employment Site, Barry'",English Description,MP,,,,POINT (-3.2585325 51.428091),ST1270,,Grid reference taken at a central point within extensive site or complex,ST17SW,No preference,20th Century,Documents,,BUSINESS PARK,Pencoetre Wood,,,Glamorgan,ST1260070650,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,53c20709-2a39-4fbd-a26b-95f23302b501
705233,,705233,Tywyn,"Industrial Estate S of A493, NE of Tywyn",English Description,MP,,,,POINT (-4.0798646 52.589412),SH5901,,Grid reference taken at a central point within extensive site or complex,SH50SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pendre Industrial Estate, Tywyn",,,Merionethshire,SH5920001100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Merionethshire,MP,ed718f38-95a8-483d-bd4f-7d33f42d706a
705235,,705235,Llangyfelach,"Industrial Estate S of A48, NE of Penllergaer, Swansea",English Description,MP,,,,POINT (-3.9827546 51.673914),SS6299,,Grid reference taken at a central point within extensive site or complex,SS69NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Penllergaer Business Park,,,Glamorgan,SS6299599100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,9ad19dfe-5cf6-48f3-b9b6-481cf4597073
705236,,705236,Bala,"Group of 19th Century buildings and workshops off Aran Street, E of A494, at the S end of Bala",English Description,MP,,,,POINT (-3.5999122 52.908392),SH9235,,Grid reference taken at a central point within extensive site or complex,SH93NW,No preference,19th Century,Documents,,WORKSHOP,"Penllyn Workshops, Bala",,,Merionethshire,SH9250035750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Merionethshire,MP,e212f396-70e4-4e7a-9a10-d739bca439aa
705237,,705237,Gelligaer,"Penpedairheol is a village just south of Bargoed. The name 'Penpedairheol' means 'Head of Four Roads' and indeed, at the heart of the village is a square where the B4254 meets Hospital Road to the north west and Hengoed Road to the south east. The first edition of the 25-inch Ordnance Survey map shows that in 1875, Penpedairheol was a very small settelement, centred around the square. It had a public house on the crossroads, called Plough & Harrow, and a small number of houses. An old coal level is recorded just to the east, and an old tramway runs past the south of the village. By the time the third edition of the 25 inch Ordnance Survey map was published in 1920, several more dwellings had been built in the village. To the east, about 60 terraced houses had been built, centred around Pendarren Street. Terraced houses had also been built along Hengoed Road and immediately to the east of Plough & Harrow. About half a kilometer to the north, Gelligaer U.D. Council's Isolation is noted. The village continued to expand rapidly throughout the twentieth century. In the twenty-first century, Penpedairheol is a large village with amenities. The Plough & Harrow public house is still open, and has been joined by a social club, a fish and chip shop, a butchers, a cornershop, a car dealership and a primary school - Glyn-Gaer, which educated approximately 235 pupils. M. Ryder, RCAHMW, July 2022",English Description,MP,,,,POINT (-3.2405991 51.668365),ST1497,,Grid reference taken at a central point within extensive site or complex,ST19NW,No preference,Multiperiod,Documents,,VILLAGE,"Penpedairheol, Bargoed",,,Glamorgan,ST1430097350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,b28b3e19-342d-4b68-aa6a-44bcf3e27791
705238,,705238,Holyhead,"Retail Park N of A55, E of Holyhead",English Description,MP,,,,POINT (-4.6170154 53.299898),SH2581,,Grid reference taken at a central point within extensive site or complex,SH28SE,No preference,20th Century,Documents,,BUSINESS PARK,"Penrhos Business Park, Holyhead",,,Anglesey,SH2570081300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Anglesey,MP,739e14b3-5bf0-4cac-bc07-8645e7041278
705239,,705239,Cardigan,"Industrial Estate W of A487, S of Cardigan",English Description,MP,,,,POINT (-4.6558815 52.078797),SN1845,,Grid reference taken at a central point within extensive site or complex,SN14NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pentood Enterprise Park, Cardigan",,,Cardiganshire,SN1810045600,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Cardiganshire,MP,4372e3e6-5fd0-4197-a0ae-2deb19c6f0e7
705241,,705241,Bridgend,"Small Industrial Estate W of Coity Road, Bridgend",English Description,MP,,,,POINT (-3.5772851 51.515505),SS9080,,Grid reference taken at a central point within extensive site or complex,SS98SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Penybont Industrial Estate, Bridgend",,,Glamorgan,SS9065080800,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,3142dca3-f1bc-4a8b-8122-4a1b5700b76f
705242,,705242,Crumlin,Industrial Estate NW of Oakdale,English Description,MP,,,,POINT (-3.1615833 51.688505),ST1999,,Grid reference taken at a central point within extensive site or complex,ST19NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Penyfan Industrial Estate, Oakdale",,,Monmouthshire,ST1980099500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,aa84dd89-aa2b-4075-81f8-05a5d32628b3
705243,,705243,Llanllyfni,"Industrial Estate E of A487, S of Penygroes",English Description,MP,,,,POINT (-4.2847393 53.04959),SH4652,,Grid reference taken at a central point within extensive site or complex,SH45SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Penygroes Industrial Estate,,,Caernarfonshire,SH4695052700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Caernarfonshire,MP,51dba518-00f3-49ba-8408-90d4567c0fc9
705244,,705244,Llangunnor,"The Pibwrlwyd campus is part of Coleg Sir Gar, which was created in 1985. The college became a corporate institution in 1993, then in 2013 it 'became Coleg Sir Gar Ltd, a company within the University of Wales: Trinity Saint David Group, and part of a regional Dual Sector University.' The Pibwrlwyd campus itself provides higher and further education courses on 'Art and Design, Animal Science, Automotive Engineering, Business and Management, Catering and Hospitality, Equine Studies, Leisure & Tourism, Teacher Training and Veterinary Nursing.'",English Description,MP,,,,POINT (-4.3064734 51.840661),SN4118,,Grid reference taken at a central point within extensive site or complex,SN41NW,No preference,20th Century,Documents,,COLLEGE,"Pibwrlwyd Campus, Coleg Sir Gar",,,Carmarthenshire,SN4120018300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,3da0fd5c-315b-4410-98f0-fb03c55a9a70
705245,,705245,St Julians,"Public open space N of M4, S of River Usk, NW of St Julians, Newport",English Description,MP,,,,POINT (-2.9734114 51.616035),ST3291,,Grid reference taken at a central point within extensive site or complex,ST39SW,No preference,20th Century,Documents,,PUBLIC PARK,"Pillmawr, St. Julians, Newport",,,Monmouthshire,ST3270091250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,aee0d68c-ff49-493b-8340-11051edc54f9
705246,,705246,Trowbridge,"Purpose-built film production studio, built on the site of the former Wenloog Environmental Centre. Construction began in the summer of 2014, completed early 2015",English Description,MP,,,,POINT (-3.1022063 51.506995),ST2379,,Grid reference taken at a central point within extensive site or complex,ST27NW,No preference,21st Century,Documents,,TELEVISION STUDIO,"Pinewood Studios, Cardiff",,,Glamorgan,ST2360079250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,5e6ee703-d696-4606-859c-9b5944a55532
705247,,705247,Buckley,"Industrial Estate E of Pinfold Lane, N Buckley",English Description,MP,,,,POINT (-3.0817659 53.179433),SJ2765,,Grid reference taken at a central point within extensive site or complex,SJ26NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pinfold Industrial Estate, Buckley",,,Flintshire,SJ2780065250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,aedd402d-20df-4b08-970e-e74d766fe932
705248,,705248,Clydach,"Industrial Estate built on the site of the former Clydach Foundry (NPRN 40445), E of B4603 road, S of Clydach",English Description,MP,,,,POINT (-3.9001786 51.689667),SN6800,,Grid reference taken at a central point within extensive site or complex,SN60SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Players Industrial  Estate, Clydach",,,Glamorgan,SN6875000700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,1fdda148-f53b-4ef7-b050-d6e9e40de231
705249,,705249,New Inn,"Industrial Estate E of A4042, W of New Inn, Pontypool",English Description,MP,,,,POINT (-3.015542 51.691657),ST2999,,Grid reference taken at a central point within extensive site or complex,ST29NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Polo Grounds Industrial Estate, Pontypool",,,Monmouthshire,ST2990099700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,32d5b7e9-9ca2-4c61-af9e-b40e0fd174e7
705250,,705250,Llanelli Rural,"Industrial Estate E of Heol y Pentre, N Pont Henri",English Description,MP,,,,POINT (-4.2076074 51.763425),SN4709,,Grid reference taken at a central point within extensive site or complex,SN40NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Pont Henri Industrial Estate,,,Carmarthenshire,SN4775009500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,5bfce059-0388-490b-8023-1d0509e33760
705251,,705251,Pen Tranch,"Industrial Estate W of A4043, Pontnewynydd, Pontypool",English Description,MP,,,,POINT (-3.0557316 51.709016),SO2701,,Grid reference taken at a central point within extensive site or complex,SO20SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pontnewynydd Industrial Estate, Pontypool",,,Monmouthshire,SO2715001670,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,578a58f9-9533-426b-a9c0-c1427ab9e8b0
705253,,705253,Panteg,"Industrial Estate E of A4042 road, Griffithstown, Pontypool",English Description,MP,,,,POINT (-3.0175706 51.685345),ST2999,,Grid reference taken at a central point within extensive site or complex,ST29NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pontyfelin Industrial Estate, Pontypool",,,Monmouthshire,ST2975099000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,d4d9b1fd-1878-421a-88bb-07903bccf7e1
705254,,705254,Graig,"General low-level oblique view of early construction of Rogerstone Business Park (NPRN 705270), before construction of large housing development",English Description,MP,,,,POINT (-3.0770099 51.599395),ST2589,,Grid reference taken at a central point within extensive site or complex,ST28NE,No preference,20th Century,Documents,,BUSINESS PARK,"Pontymister Farm, Risca",,,Monmouthshire,ST2550089500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,cd87d085-aead-454e-be7d-b03f10294e8e
705256,,705256,Crosskeys,"Undeveloped land E of A467, W of B4591, Pontywaun, N of Cross Keys",English Description,MP,,,,POINT (-3.129667 51.626774),ST2192,,Grid reference taken at a central point within extensive site or complex,ST29SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pontywaun Farm, Crosskeys",,,Monmouthshire,ST2190092600,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,a56fff6c-bfc8-449e-b58f-010c103e27a5
705257,,705257,Presteigne,"Industrial Estate on the site of the former Prestigne Railway Station, W of Joe Deakins Road",English Description,MP,,,,POINT (-3.0082198 52.271194),SO3164,,Grid reference taken at a central point within extensive site or complex,SO36SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Presteigne Industrial Estate,,,Radnorshire,SO3130064150,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Radnorshire,MP,8a5bfa27-3f42-4513-ab49-5ae173269532
705258,,705258,Queensferry,Southern extension to the Sandycroft Industrial Estate (NPRN 705275),English Description,MP,,,,POINT (-2.9909129 53.197752),SJ3367,,Grid reference taken at a central point within extensive site or complex,SJ36NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Prince William Avenue, Sandycroft",,,Flintshire,SJ3390067200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,82aebee7-697e-45f9-91ff-7125385a341f
705259,,705259,Barry,"Industrial Estate N of A4055 road, E of Palmerstown, Barry",English Description,MP,,,,POINT (-3.2358915 51.415293),ST1469,,Grid reference taken at a central point within extensive site or complex,ST16NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Priority Enterprise Park, Barry",,,Glamorgan,ST1415069200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,037fbc20-c310-40c0-aaf2-b1bccdc4e980
705260,,705260,Sealand,"Agricultural land N of A458 road, for possible expansion of the Deeside Industrial Estate (NPRN 705081)",English Description,MP,,,,POINT (-3.0204514 53.240741),SJ3172,,Grid reference taken at a central point within extensive site or complex,SJ37SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Shotwick Road, Deeside Industrial Estate",,,Flintshire,SJ3199572010,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,4242ad5e-f2ae-44ac-a7ee-9c0647e5d571
705261,,705261,Liswerry,"Industrial Estate S of A4810, SE of Newport",English Description,MP,,,,POINT (-2.9435975 51.571321),ST3486,,Grid reference taken at a central point within extensive site or complex,ST38NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Queensway Meadows Industrial Estate, Newport",,,Monmouthshire,ST3470086250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,8986c624-2486-4ccb-b30d-3e92817bc924
705262,,705262,Beaufort,"Area of open land S of A4281, S of Rassau",English Description,MP,,,,POINT (-3.2266914 51.795742),SO1511,,Grid reference taken at a central point within extensive site or complex,SO11SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Rasa Brook,,,Monmouthshire,SO1550011500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,d8f373b3-b351-4ce2-bdc7-7588f1c5401e
705263,,705263,Glynneath,"British Aluminium Company factory, opened in 1939, closed 1981. The site is some 10 hectares (25 acres) in size, and is located N of B4242 road, NE of Resolven",English Description,MP,,,,POINT (-3.6814735 51.722226),SN8303,,Grid reference taken at a central point within extensive site or complex,SN80SW,No preference,20th Century,Documents,,FACTORY,"Rheola Works, Resolven",,,Glamorgan,SN8395003950,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,dfbdf5be-57d8-41d5-99bf-f28383a78261
705264,,705264,Maesycwmmer,"The Llanbradach by-pass, (the A469 relief road that runs from Ystrad Mynach to the North and Pwllypant to the South) formed the southern part of the Lower Rhymney Valley Relief Road, which was completed in 1993. M. Ryder, RCAHMW, July 2022",English Description,MP,,,,POINT (-3.2205149 51.620515),ST1592,,Grid reference taken at a central point within extensive site or complex,ST19SE,No preference,20th Century,Documents,,ROAD,"Rhumney Valley Relief Road, Llanbradach",,,Monmouthshire,ST1560092005,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,ef39d4ad-5203-4189-bef7-5c96e2abf055
705265,,705265,Beaufort,"Open land N of A4046, S of Rasa Brook (NPRN 705262)",English Description,MP,,,,POINT (-3.2287926 51.793022),SO1511,,Grid reference taken at a central point within extensive site or complex,SO11SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Rhyd y Blew, Ebbw Vale",,,Monmouthshire,SO1535011200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,5b49fe6a-3e13-4edd-9c61-7835516ffbfe
705268,,705268,Nantyglo and Blaina,Industrial Estate E of A467 on the site of the  Cwm Celyn Ironworks (NPRN 421370),English Description,MP,,,,POINT (-3.1637289 51.772105),SO1908,,Grid reference taken at a central point within extensive site or complex,SO10NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Rising Sun Industrial Estate, Blaina",,,Monmouthshire,SO1980008800,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,0c0206ad-c92c-4660-ba64-bea1a15fdd5c
705270,,705270,Graig,"Industrial Estate N of A467, S of Risca, built on Pontymister Farm (NPRN 705254)",English Description,MP,,,,POINT (-3.0770099 51.599395),ST2589,,Grid reference taken at a central point within extensive site or complex,ST28NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Rogerstone Business Park,,,Monmouthshire,ST2550089500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,8187d9de-8502-4b7c-a2a6-9bdf3f6efdd7
705271,,705271,Abertillery,"Industrial  Estate E of the A467, on the site of the Rose Heyworth Colliery (NPRN 436)",English Description,MP,,,,POINT (-3.1536 51.744331),SO2005,,Grid reference taken at a central point within extensive site or complex,SO20NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Rose Heyworth Business Park, Abertillery",,,Monmouthshire,SO2045005700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,3d12f733-bb69-4511-8a06-fa8c89d02e4a
705272,,705272,Llantrisant,"Located W of A4119, N of Talbot Green. Opened in 1999",English Description,MP,,,,POINT (-3.3916519 51.548428),ST0384,,Grid reference taken at a central point within extensive site or complex,ST08SW,No preference,20th Century,Documents,,HOSPITAL,"Royal Glamorgan Hospital, Ynysmaerdy",,,Glamorgan,ST0360084200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,09be2746-5c89-4b5c-b8a8-9a82fe425fe8
705273,,705273,Saltney,"Agricultural land E of B5129, and W of Chesterbank Business Centre (NPRN 705055)",English Description,MP,,,,POINT (-2.9426641 53.181963),SJ3765,,Grid reference taken at a central point within extensive site or complex,SJ36NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Saltney Ferry Road,,,Flintshire,SJ3710065400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,03aa554b-58ea-4947-bada-8691d13ae7a8
705275,,705275,Queensferry,"Industrial Estate N of Sandycroft, S of River Dee",English Description,MP,,,,POINT (-2.9969621 53.200398),SJ3367,,Grid reference taken at a central point within extensive site or complex,SJ36NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Sandycroft Industrial Estate, Deeside",,,Flintshire,SJ3350067500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,87c819a3-6326-487b-880f-3313e497d8e2
705276,,705276,Llanbadarn Fawr (Ceredigion),"Industrial Estate W of Cefnllan Lane, N Llanbadarn Fawr",English Description,MP,,,,POINT (-4.0619327 52.411696),SN5981,,Grid reference taken at a central point within extensive site or complex,SN58SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Aberystwyth Science Park,,,Cardiganshire,SN5985081300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Cardiganshire,MP,50b53930-44ab-47fb-bb9f-dd5e90718e64
705278,,705278,Pontnewydd,Agricultural land W of the A4051 road identified for possible development. Area later used for housing estates,English Description,MP,,,,POINT (-3.0237948 51.672703),ST2997,,Grid reference taken at a central point within extensive site or complex,ST29NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Sebastopol, Pontypool",,,Monmouthshire,ST2930097600,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,f0dcfef0-0965-432a-94b3-52731d361a82
705279,,705279,Caldicot,"Industrial Estate E of B4245 road, to the SE of Caldicot",English Description,MP,,,,POINT (-2.7339109 51.587206),ST4987,,Grid reference taken at a central point within extensive site or complex,ST48NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Severn Bridge Industrial Estate, Caldicot",,,Monmouthshire,ST4925087850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,9321530b-4cc6-44ad-b06a-ab4df8c47476
705280,,705280,Welshpool,"Industrial Estate W of A483, NE of Welshpool",English Description,MP,,,,POINT (-3.1268065 52.669745),SJ2308,,Grid reference taken at a central point within extensive site or complex,SJ20NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Severn Farm Enterprise Park, Welshpool",,,Montgomeryshire,SJ2390008600,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,c46fbd28-9ff0-4f95-9b4c-4f6ca1a5e7ed
